id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
768737,"Room, brandnew luxurious houseboat",3877342,Nicole,,Westerpark,52.37824,4.86826,Private room,115,2,397,2025-02-09,2.77,3,20,31,036396BE30827DDB9575
771217,Lovely Amsterdam Houseboat,4068486,Danielle,,Zuid,52.34091,4.84802,Entire home/apt,,3,10,2019-01-02,0.09,1,0,0,0363 D807 AD6C 499A F871
771343,City Centre Room. En-suite Shower. Roof Terrace.,2313061,Marcel,,Centrum-West,52.37594,4.88387,Private room,118,1,851,2025-02-14,6.87,2,174,102,0363 8C61 E9B9 5582 913E
771758,Nice and Cozy Room Offered in Amsterdam,195859,Gianni,,Slotervaart,52.34985,4.83578,Private room,57,2,355,2025-02-15,2.46,2,305,53,0363 BCBA 6311 3268 DC8C
775655,the Boathouse bed&bike A'dam centre,4091515,Karin,,Centrum-Oost,52.37026,4.89931,Private room,128,2,536,2025-02-13,3.58,1,296,49,0363 E246 20B0 E608 BF76
780674,Beautiful apartment in city centre,4117326,Bas,,Centrum-Oost,52.36855,4.90766,Entire home/apt,,2,36,2023-09-19,0.26,1,0,0,0363 145B 25EE AB16 EB91
782254,Beautiful apt in city center for FAMILIES ONLY,4125951,Daniela,,Centrum-West,52.37156696551477,4.8905172796882574,Entire home/apt,399,3,62,2024-12-30,0.42,1,5,5,0363 8627 FC55 F473 7A25
785432,Amsterdam Houseboat 'Centre',2586026,Nathalie,,Centrum-Oost,52.36856,4.89896,Entire home/apt,,4,1101,2025-01-12,7.41,1,0,90,0363 9012 937A BE0A DCB1
794322,Romantic Houseboat in the center,4184910,Lydia,,Centrum-Oost,52.368637074100214,4.899095646157325,Private room,199,1,430,2025-02-15,2.94,1,242,53,0363 7FCD 7E75 8341 EB0E
796683,Spacious house in Helmersdistrict for families,3732811,Francisca B M,,De Baarsjes - Oud-West,52.36087,4.87017,Entire home/apt,,3,15,2019-07-28,0.13,1,0,0,0363 EA41 5773 5000 3219
800723,mediterranean ambiance appartment,4215174,Hinde,,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,142,4,18,2020-02-18,0.12,1,1,0,0363 6CD0 61EE A298 8E86
801544,Charlie + Coco's Apartment,1657181,Charlie,,De Pijp - Rivierenbuurt,52.35205,4.90267,Entire home/apt,208,3,104,2025-02-09,0.73,1,13,5,0363 B7E4 8394 0A13 58F5
802052,Sleeping in a unique ship in the center of A'dam!,4221960,Peter,,Centrum-Oost,52.36476,4.90925,Private room,108,1,1380,2025-03-02,9.25,1,169,138,0363 787E FE88 DA65 E7FC
805330,Sunny & Bright 3 bed apt with Roof terrace,4239235,Felice,,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,,6,18,2023-08-25,0.12,1,0,0,0363 9611 7834 EC7F E5BB
816940,Old South Lovely Garden Apartment,4290554,Joyce,,Zuid,52.35323,4.85421,Entire home/apt,108,25,82,2024-07-11,0.57,1,41,8,03632A9BE56A736890D1
817716,Modern apt with canal and park view,4294992,Simon,,De Baarsjes - Oud-West,52.37216,4.87172,Entire home/apt,,3,42,2023-11-30,0.29,1,0,0,0363 708A 6F5B C4EF C9E8
818881,Simple central canal appt.With garden.,4297337,Liesbeth,,Centrum-Oost,52.36123,4.89619,Entire home/apt,144,6,42,2025-02-11,0.30,1,87,16,0363 C043 2638 E06E 6A9B
829306,Very charming home and lush garden!,4346522,Martijn,,De Baarsjes - Oud-West,52.36905,4.86251,Entire home/apt,,5,25,2024-08-31,0.19,1,0,1,0363 A9C4 9626 06D5 1679
834233,Studio Mondriaan Amsterdam,4364462,Margot,,Centrum-Oost,52.37272,4.90418,Private room,123,3,401,2025-02-16,2.71,1,163,36,0363 02A6 5C3D 72B4 EBA2
835627,Occasional availability Centre Apt,3054367,Dorine,,Centrum-Oost,52.36899,4.91607,Entire home/apt,489,5,23,2024-08-17,0.16,1,10,2,0363 7FFF 9AB4 C585 EADB
839610,Amsterdam OLD SOUTH 2,3601944,Jacob,,Zuid,52.35309,4.87353,Entire home/apt,,7,27,2025-01-06,0.23,1,0,2,0363 8F6A 8EFC B5D4 0281
840346,Very cosy apt at top location,551716,Kim,,De Pijp - Rivierenbuurt,52.35332,4.88739,Entire home/apt,,1,23,2024-08-27,0.16,1,0,1,0363 E1C7 8B1A 5AF1 3F8E
847093,Lovely apartment @Vondelpark for families,4663170,Brenda,,De Baarsjes - Oud-West,52.3607,4.85991,Entire home/apt,340,3,57,2024-08-10,0.39,2,60,3,0363 F80D 830C 99F0 23E3
851044,HOUSEBOAT NOVA 80m2 + FREE BIKES,4443833,Nova Team,,Zuid,52.34025,4.8466,Entire home/apt,131,1,1081,2025-02-24,7.30,2,153,88,0363 B559 3E8F 0F72 1573
853645,Perfect location bright cosy appt!,4398387,Joyce,,De Pijp - Rivierenbuurt,52.35327,4.88703,Entire home/apt,,30,70,2018-04-07,0.47,1,0,0,0363 ADD7 618B A8B0 4965
862411,Fancy apartment heart of Amsterdam,4520552,Simone,,Centrum-West,52.38139,4.88541,Entire home/apt,180,14,83,2023-07-27,0.57,1,152,0,0363 2A3E E12A B662 839B
865328,Sunny apartment Amsterdam Zuid behind Museumsquare,4543444,Trinette,,Zuid,52.35584,4.87401,Private room,170,4,263,2025-02-18,2.39,1,206,42,0363 4DBF 436A 6C12 7276
868418,Tranquil wooden house with free parking,4574185,Scott,,Noord-West,52.411903381347656,4.908010005950928,Private room,110,2,14,2024-12-08,0.10,2,166,9,0363 9D77 AE5C F9DC E8F6
874057,Bright apt in center with canal view and king bed!,4592706,Joris,,De Baarsjes - Oud-West,52.3719,4.86534,Entire home/apt,,4,35,2019-08-09,0.24,1,0,0,0363 D8C9 D5CC EB9D 3699
874076,The Weavery Boutique Bed&Breakfast2,4614541,Driss And Bettina,,Centrum-Oost,52.361362,4.890488,Private room,152,2,79,2024-10-21,0.75,2,211,2,0363 3293 F67E 2ECB 51E9
877702,The Weavery Boutique Bed&Breakfast1,4614541,Driss And Bettina,,Centrum-Oost,52.36136245727539,4.890488147735596,Private room,190,2,78,2025-01-25,0.54,2,215,6,0363 3293 F67E 2ECB 51E9
879986,Spacious room with private bathroom,3332206,Stef,,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,122,5,609,2025-02-22,4.14,1,245,23,0363 57FA D88E 630A 3AC0
884329,"Bed & Boat, apartment on houseboat. Free Parking.",4684314,Frans,,De Aker - Nieuw Sloten,52.343079,4.788886,Private room,144,2,602,2024-11-25,4.09,1,135,41,0363 468F 67C1 8D65 D7C3
890288,Lux 2-bed aprt + 2 bath + 2 terrace,4724613,Cindy,,Zuid,52.35637,4.85373,Entire home/apt,423,2,57,2024-10-11,0.39,1,246,7,0363 BA28 A2B7 9DE1 64EC
895684,Houseboat in central Amsterdam,4773348,Joep,,Westerpark,52.37342,4.8693,Entire home/apt,319,3,45,2025-01-02,0.31,1,234,4,0363 E61B 3003 C87D CB51
901789,Trendy apartment in Oud-West,4817958,Bastian,,De Baarsjes - Oud-West,52.36997595854369,4.856519718051397,Entire home/apt,102,3,96,2024-11-03,0.66,1,7,3,0363 9D12 9F5C 81B9 A170
906446,A cosy Bed and Breakfast in A'dam.,488009,Vivian,,Buitenveldert - Zuidas,52.33229,4.87431,Private room,89,2,420,2024-11-03,2.91,2,345,19,0363 707F 46F6 0246 4CB8
916096,Big central Jordaan apt + rooftop!,4917532,Sarah Claire,,Centrum-West,52.379,4.87909,Entire home/apt,246,5,85,2025-02-20,0.59,1,3,9,0363 D466 71D0 8A68 72BF
919131,Spacious family house in city centre,4937229,Guido,,Zuid,52.35864,4.87632,Entire home/apt,,5,72,2025-01-03,0.49,1,0,5,0363 9FC6 9FBA 5DA9 B7CC
922489,Tranquil wooden house with free parking,4574185,Scott,,Noord-West,52.411903381347656,4.908010005950928,Private room,90,2,15,2025-01-06,0.10,2,209,12,0363 9D77 AE5C F9DC E8F6
931270,Houseboat: Our little paradise in Amsterdam,4281750,Karin,,Zuid,52.3395,4.84898,Entire home/apt,145,2,484,2025-03-02,3.41,1,159,63,0363A311D909DCACEFF9
933523,Ecoluxe accommodation 'The Green Tunnel',5033331,Dianne,,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,181,3,162,2025-02-12,1.23,1,131,47,0363 3DAD 7A1B DD57 EB0F
934060,"LOTUS, Classic Dutch Saling Barge",5037506,Olaf,,Oud-Noord,52.4016,4.89785,Private room,,2,161,2025-01-03,1.12,2,134,8,Exempt
937635,The A'dam experience! Spacious Loft,5062046,Leontine,,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195,3,89,2025-02-21,0.61,1,4,7,0363 38EF C17C 79C9 4D19
946142,Cozy apartment near lively neighborhood Jordaan,5102632,Madelinde,,Westerpark,52.37991,4.87414,Entire home/apt,99,3,472,2025-02-10,3.26,1,118,37,0363 3B2D EEFC CA3A 3C74
947437,"Boutique room style ,room in quiet neighborhood",5134833,Andre,,Osdorp,52.35595,4.79661,Private room,117,2,332,2025-02-23,2.37,1,101,46,0363 8300 75DC 8AD2 186A
951483,"Great house,Perfect place, S-Garden",5162447,Roland,,Watergraafsmeer,52.35149,4.92265,Entire home/apt,150,4,63,2025-01-01,0.43,1,62,5,0363 FD39 9647 61F5 72C2
954629,"Clean studio, 2e floor, no elevator, in suburb!",5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,83,2,150,2025-02-16,1.21,2,96,51,0363 7AA6 5489 C8E4 39CE
954633,Private studio 25m2 near Ziggo & Arena,5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,88,3,203,2025-03-02,1.54,2,104,34,0363 7AA6 5489 C8E4 39CE
957396,"Modern, spacious designer house",4794187,Diederik,,IJburg - Zeeburgereiland,52.36084550323894,4.980601130578248,Entire home/apt,330,3,29,2024-08-18,0.22,1,281,3,0363 D07E D620 5AB1 9CBA
963328,"All private, city center @ homestay Wendie",538659,Wendie,,Centrum-West,52.36561,4.88492,Private room,130,3,519,2025-01-01,3.60,1,99,36,0363 6E21 00C6 27D0 F3A8
964986,"Space, glass floors & roof terrace",2633774,Daniel,,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,355,5,36,2024-06-29,0.25,1,64,3,0363 7961 2CFF 0F2D 0125
969862,Living in a houseboat on the water,5297940,Helga,,Zuid,52.34176,4.84782,Private room,95,2,258,2024-11-10,1.84,1,255,26,0363 77F9 4DBC 2E88 41C2
974240,Private Garden room,4073717,Astrid,,Zuid,52.35049,4.84686,Private room,,3,134,2024-10-21,1.62,2,0,30,0363 8515 2BFF 0068 0947
978852,Lovely Room in nice apartment,3879155,Sjoukje,,De Baarsjes - Oud-West,52.37225,4.86262,Private room,,3,264,2024-03-03,1.83,1,0,1,0363 70A7 0AB4 5705 B920
989222,Travel and sleep like a local 75m2,3205205,Chantal,,De Pijp - Rivierenbuurt,52.35082,4.8877,Entire home/apt,147,3,34,2023-06-07,0.24,2,9,0,0363 C630 0778 1E85 D138
995087,Waterfront B&B,4415881,Vera,,Westerpark,52.381615,4.877059,Private room,85,3,469,2024-11-25,3.54,1,60,38,0363 6931 E4DB 02D7 CC92
998822,Ultimate location at inner city Amsterdam,5489703,Edward,,Centrum-Oost,52.3643,4.89533,Entire home/apt,,2,93,2024-04-21,0.72,1,0,1,0363 E7B9 D086 EF2D DB6B
1005026,"Nice,new app. nearby Center/Jordaan",5527871,Kyra,,Westerpark,52.37367,4.87394,Entire home/apt,,3,50,2025-01-06,0.34,1,0,5,0363 B722 0F9E DABD D7F5
1005695,Beautiful apartment in centre,5530981,Freek,,Oud-Oost,52.35781,4.91027,Entire home/apt,150,10,45,2017-11-05,0.31,1,95,0,0363 7ECC D312 5F82 D39A
1008006,Luxury BedonBoard on Beautiful Houseboat Amsterdam,3523553,Doet,,Westerpark,52.37998,4.86959,Private room,118,3,176,2024-11-03,1.54,3,272,13,0363 B686 2FA3 2168 364E
1008223,A'dam West - room with double bed,4443157,Arne,,Slotervaart,52.36369,4.83861,Private room,97,2,660,2024-06-13,4.54,1,30,10,0363 2BC1 B5A0 68C1 3161
1018639,Canal app. 80m² Museum+shop area,4473576,Hans,,Centrum-Oost,52.36181,4.88783,Private room,,3,41,2019-11-24,0.29,2,0,0,0363 1928 78CA 1A97 A407
1018703,Cosy studio on Houseboat with roof terrace!,125667,Michèle,,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,101,1,343,2025-02-02,2.59,2,264,27,Exempt
1020477,central canal apartment,5617295,Marc,,Centrum-West,52.37811,4.89196,Entire home/apt,239,7,41,2025-01-01,0.28,1,6,3,0363 943E 8C13 49EE FF82
1021538,Big and stylish family-home with garden.,5622526,Jef & Mette,,Slotervaart,52.35166,4.83893,Entire home/apt,289,7,12,2024-08-18,0.11,1,66,2,0363 2ADD C3B8 89D1 3F5A
1025482,"Houseboat,Centre,Garden, Breakfast, Cheap parking",5646154,Reinhart,,Oud-Noord,52.38355,4.90951,Private room,126,2,808,2025-03-02,5.57,2,204,55,0363 0E7F 32B4 14AC 35E6
1037485,Two layer apartment (118m2) with roof terrace,5711109,Johanna,,De Baarsjes - Oud-West,52.36926,4.86997,Entire home/apt,,4,16,2019-04-01,0.11,1,0,0,0363 A768 8A09 A440 B921
1038120,Big trendy family loft in city center Amsterdam,5714947,Jasper,,Centrum-West,52.38793182373047,4.884929180145264,Entire home/apt,808,3,58,2024-07-08,0.41,1,244,6,0363 0EDA E3A3 86EC 338D
1041309,Museum square - light apartment - rooftop terrace,5732915,Martine,,Zuid,52.3543,4.88103,Entire home/apt,,4,54,2022-07-21,0.38,1,0,0,0363 A514 A48A 5C15 66EE
1043348,Amsterdam East,5745029,Monique,,Oostelijk Havengebied - Indische Buurt,52.35974,4.94089,Entire home/apt,,5,17,2020-02-15,0.12,1,0,0,0363 28E9 C372 6A1F B357
1044090,Cozy apartment next to the Vondelpark,3467716,Willem,,De Baarsjes - Oud-West,52.36322,4.86557,Entire home/apt,132,2,25,2025-02-17,0.25,1,2,7,0363 9C9B 6131 6081 4692
1044448,"Center, 2 storey cornerhouse, 4 BR, Canalview!",5750100,Saskia,,Centrum-Oost,52.36377,4.91788,Entire home/apt,,4,49,2024-09-28,0.34,1,362,7,0363 4145 B8AC 548A 25C5
1044452,Charming Private Studio Westerpark,5750107,Jacob & Patricia,,Westerpark,52.38912,4.87907,Entire home/apt,119,1,302,2024-07-10,2.11,1,64,6,0363 D186 C01B 1BB7 922F
1047746,Big family house with garden!,2976877,Donate,,Oud-Oost,52.36227,4.92893,Entire home/apt,200,6,31,2024-08-18,0.22,1,5,3,03634D34BECEABA0DC8B
1055703,FINE STAY NEAR MUSEUMS & PARC ! 4 adults or family,2712718,Sabrine,,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,345,4,147,2024-01-05,1.02,1,57,0,0363 352D 8415 DFBD CBF8
1057494,Lovely bright room with balcony and beatiful view!,1899420,Rosie,,Zuid,52.34746,4.87559,Private room,138,1,605,2024-12-24,4.21,2,123,42,03636DA0823945F2FF59
1068565,House along the water in Amsterdam,5878526,Petra,,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,231,6,95,2024-10-23,0.66,1,282,4,0363 1FE6 D1C9 901B 5B16
1071414,Amstel Fab Apart Centre Quiet near Amstel Hotel,5893654,Joke,,Oud-Oost,52.35764,4.9067,Entire home/apt,138,3,492,2025-03-01,3.41,1,29,57,0363 D0FB 88EE 2A83 C4E1
1085099,Spacious&Light apt. + sunny balcony @ lively area!,2816647,Mark,,Bos en Lommer,52.37839,4.84853,Entire home/apt,,2,98,2025-02-10,0.68,1,0,4,0363 B123 C949 F5E4 53BD
1086763,Dahli's Sleep Boutique - Streetview,3899684,City Apartments,,Centrum-Oost,52.36256,4.89809,Private room,157,3,51,2025-02-28,0.40,4,257,6,0363 3D40 C88D 9D23 A70E
1086795,Dahli's Sleep Boutique - Gardenview,3899684,City Apartments,,Centrum-Oost,52.36218,4.89768,Private room,123,3,30,2025-02-12,0.23,4,243,3,0363 3D40 C88D 9D23 A70E
1088159,A Lovely Holiday In the Heart of A'dam,4139948,Martha,,Centrum-West,52.3666,4.88564,Entire home/apt,109,30,70,2023-10-01,0.48,1,324,0,0363 BC66 B894 A307 534C
1088859,sunny artistic attic with terrace,126790,Christopher,,De Baarsjes - Oud-West,52.36688,4.87684,Entire home/apt,181,2,76,2024-11-03,0.53,1,30,2,0363C2294E845B510B56
1095819,Family home with canal view,6020988,Imke,,Oud-Oost,52.35696,4.92971,Entire home/apt,,3,17,2019-08-09,0.16,1,0,0,0363 8FC6 B62E 3F93 583A
1102846,Bright in the centre of Amsterdam,6057160,Richard,,Centrum-Oost,52.36474,4.90273,Entire home/apt,240,4,113,2024-12-26,0.78,1,6,5,0363 1569 BD66 9C0A 3AB2
1105128,Houseboat Neeltje unique experience,6063077,Stijn,,Centrum-Oost,52.37309,4.90845,Private room,180,2,481,2025-02-19,3.35,1,249,38,03636464525791D6862E
1105924,Lovely House for families/couples. Bikes available,6072512,Pascale,,Watergraafsmeer,52.35381317138672,4.941221237182617,Entire home/apt,250,2,16,2024-06-19,0.11,1,14,3,0363 6983 4CD3 6BED E82B
1113862,Great spacious apartment (De Pijp),6113063,Geraldien,,De Pijp - Rivierenbuurt,52.35174,4.89701,Entire home/apt,,5,12,2020-01-03,0.11,1,0,0,0363 0151 5AA7 8C04 02F6
1116446,"Deluxe Room, Whirlpool, Center, cheap parkingby",6127483,Daniella,,Bos en Lommer,52.37871,4.84688,Private room,85,1,380,2025-01-02,2.64,3,99,23,0363 A6C0 16C0 2606 7E49
1132247,XL luxurious houseboat on hot spot,6211092,Joost,,Westerpark,52.39054,4.88886,Entire home/apt,514,3,43,2025-01-03,0.30,1,176,8,0363 BB66 CE09 99A3 3C75
1134823,Middle of Amsterdam,6225272,Martijn,,Centrum-West,52.37182,4.87565,Entire home/apt,,3,18,2024-10-27,0.17,1,0,1,0363 C050 DFA4 47AF AE92
1145140,Charming apartment close to major museums,6101182,Richard,,Zuid,52.3537,4.88632,Entire home/apt,,3,25,2020-01-12,0.25,1,0,0,0363 CA01 0CB4 B5A9 C22A
1145866,Stylish Trendy Room Whirlpool Q park nearby,6127483,Daniella,,Bos en Lommer,52.37802,4.84513,Private room,100,1,367,2025-02-09,2.58,3,223,28,0363 A6C0 16C0 2606 7E49
1149289,Light and spacious in residential area in center,2480643,Emma,,Centrum-Oost,52.37039,4.9223,Entire home/apt,,2,98,2024-07-07,0.69,1,116,2,0363 14C2 DB05 C34C E459
1149380,B&B Calypso Amsterdam,6300541,Micha,,Bijlmer-Centrum,52.31774,4.94647,Private room,157,1,751,2025-02-23,5.46,1,246,111,0363 C7EC ACA6 9FE7 6EE5
1149694,Cosy city apartment,6302268,Susan,,Bos en Lommer,52.38231,4.84866,Entire home/apt,,3,74,2020-03-09,0.52,1,0,0,0363 BBCB 3714 4561 17BA
1155386,Quietness and the city life,6299692,Mirjam,,De Pijp - Rivierenbuurt,52.34227,4.91217,Entire home/apt,150,7,68,2024-10-06,0.48,1,142,4,03634817FCC961363C8C
1159534,"4BR town house, quiet and extremely central",506601,Joris,,Centrum-Oost,52.36251,4.88962,Entire home/apt,,4,30,2024-09-07,0.21,1,0,3,0363 D4C1 2F5C 3303 0677
1162769,Great new appartment in hip part of Amsterdam!,6368949,Hans En Sietske,,Oud-Oost,52.35823,4.92035,Entire home/apt,,4,18,2024-01-01,0.13,1,70,0,0363 F465 B910 CD53 9D4A
1174506,Cosy stylish apartment in De Pijp,6428213,Roel,,De Pijp - Rivierenbuurt,52.35043,4.90079,Entire home/apt,118,6,45,2023-07-30,0.32,1,38,0,0363 FD67 5B39 9442 2005
1182421,Family home 120 m2 A’dam - garden!,3136773,Myrthe,,Oud-Noord,52.39259,4.91565,Entire home/apt,235,3,13,2025-01-02,0.30,1,1,3,0363 A2D7 0F59 72B8 6F12
1182656,Quiet room in centre-east w/balcony,6469558,Marc,,Oud-Oost,52.3589,4.91307,Entire home/apt,297,2,131,2024-07-17,0.91,1,35,8,0363 A7CF 3142 C287 D86F
1190198,Beautiful family home (150m2) & great terrace,6506010,Marieke,,Zuid,52.35372,4.85028,Entire home/apt,475,4,16,2016-05-07,0.11,1,28,0,0363 B87E 9526 68A2 A9CE
1193782,Canal-style house located in the city centre,6522776,Tjebbe,,Centrum-Oost,52.36403,4.89042,Entire home/apt,250,3,21,2024-09-29,0.28,1,126,11,03637F1DD20FF95A1526
1195666,Luxurious family canal house in Central Amsterdam,6534317,Willemijne,,De Baarsjes - Oud-West,52.36501,4.87918,Entire home/apt,644,2,52,2025-02-18,0.37,1,31,7,03633A22E1C39FBC3D92
1196088,Charming Apartment -Own courtyard,6536417,Wanka,,Oud-Noord,52.38827,4.94617,Entire home/apt,168,2,585,2025-02-27,4.16,1,137,91,03637B6FE171C6D89CC8
1201747,Great central apartment museum area,6564574,Marieke,,De Baarsjes - Oud-West,52.36268,4.87346,Entire home/apt,,2,69,2024-08-17,0.48,1,0,5,0363 8EF9 E1A1 B883 1E32
1201952,15 min to the center of Amsterdam,6565457,Ekaterina,,Oostelijk Havengebied - Indische Buurt,52.3639,4.93817,Entire home/apt,,2,22,2019-10-13,0.19,1,0,0,0363 CE4B BB75 46D5 0C5E
1223171,The Green Loft in Amsterdam,6673715,Valeria,,De Baarsjes - Oud-West,52.367088,4.863511,Private room,109,2,556,2025-02-16,3.91,1,248,45,0363 BBF3 C3D6 4F1B E002
1225622,Spacious house garden walk through park to centre,6449836,Tamara,,De Baarsjes - Oud-West,52.35936,4.86001,Entire home/apt,379,4,62,2024-10-25,0.44,1,15,5,0363 9A8D AD09 CB57 AC22
1234387,Spacious family house,2311301,Josette,,Zuid,52.355133096636784,4.879653035660964,Entire home/apt,412,3,7,2025-02-23,0.37,1,24,5,0363 C497 3975 0635 DF4D
1236227,Leidse Square 5 star Luxury-apartment,6739792,Sander,,Centrum-West,52.36646,4.88235,Entire home/apt,521,1,376,2025-02-24,2.64,1,148,60,0363 CF0D F533 8862 D059
1246242,200m2 classical house with garden,6739095,Martine,,Oud-Noord,52.39238,4.92899,Entire home/apt,,3,49,2025-01-02,0.37,1,2,4,0363 BD93 21CF C688 7CAF
1260229,Houseboat in the center of Amsterdam.,6863370,Lilian,,Centrum-West,52.383,4.89161,Entire home/apt,,3,84,2024-06-04,0.62,1,0,5,0363 8E6A C359 1B43 3063
1262157,Design residential Family House Rijksmuseum,6873206,Marlous & Michiel,,Zuid,52.35749,4.87699,Entire home/apt,572,2,39,2024-08-25,0.28,1,158,5,0363 266F 98A6 D4F1 488F
1267645,Unique Amsterdam citycenter houseboat with ZOOview,6900127,Tjalling,,Centrum-Oost,52.36689,4.91809,Entire home/apt,,2,38,2020-02-25,0.27,1,0,0,0363 BEF2 CBE9 CD32 7B90
1271700,Spacious family house close to the Vondelpark,2826060,Barbara,,De Baarsjes - Oud-West,52.36062,4.86901,Entire home/apt,,2,37,2024-10-03,0.26,1,29,3,0363 C6E3 33CC F7C0 AE2D
1272352,BEAUTIFUL Roof Terrace apartment!!!,6925102,Marcel,,Bos en Lommer,52.37537,4.86019,Private room,151,3,456,2024-12-15,3.24,1,271,53,0363 FC3D A0CA 424E 47B6
1291054,The Room Downstairs - Free parking,4615590,Marta,,Noord-West,52.42397,4.88864,Hotel room,,2,350,2025-01-01,2.47,1,0,16,03631B8D28E412E2AC80
1299652,Great central apartment + garden in Pijp WITH CAT,3573065,Paul,,De Pijp - Rivierenbuurt,52.35531,4.89116,Entire home/apt,,3,80,2024-10-20,0.56,1,37,9,0363 2A0F 7784 F2F9 6CF1
1303321,"B&B, from Dorothé",246493,Dojo,,De Pijp - Rivierenbuurt,52.35433,4.89863,Private room,59,5,106,2025-03-01,0.77,2,16,38,0363 EB69 FDB5 5116 D5EC
1308382,Mallees Houseboat Apartment,7113252,Melle,,De Baarsjes - Oud-West,52.36518,4.86652,Entire home/apt,,2,7,2022-10-20,0.05,1,0,0,0363 0E49 98FB 4AE9 9738
1311373,Huge 2 floor apartment with garden!,7126883,Richard,,De Baarsjes - Oud-West,52.37108,4.87389,Entire home/apt,600,4,32,2024-05-16,0.23,1,101,1,0363 60B9 AC4F 8F7C F6A8
1323521,Gorgeous apt w/balcony by Jordaan,5720215,Julian,,Westerpark,52.37639,4.87637,Entire home/apt,,3,12,2019-08-15,0.09,1,0,0,0363 20E8 2D8C CB55 CBC1
1331157,Big spacious house at the waterfront,7218607,Job En Suzanne,,IJburg - Zeeburgereiland,52.34861,5.00784,Entire home/apt,443,2,23,2024-07-13,0.20,1,100,1,0363 7DD4 0915 9EDC 306E
1338064,Experience Excellent Hospitality!,2968287,Christopher,,Oostelijk Havengebied - Indische Buurt,52.35938,4.93618,Private room,,5,40,2016-10-10,0.34,1,0,0,0363 B993 87F7 2AA0 D406
1338633,Green Space and Calm for women travelling alone,7259166,Mirjam,,Oud-Noord,52.39319,4.9435,Private room,67,4,122,2023-11-10,0.87,1,23,0,0363 BF7E BF90 5F1E 8B46
